None,None,SBB_CHARACTER_LABYRINTHMINOTAUR,None,SBB_CHARACTER_NIGHTSTALKER,SBB_CHARACTER_PRINCESSPEEP,SBB_CHARACTER_DUMBLEDWARF,SBB_HERO_MILITARYLEADER,None,None,None,None,None,None,None,None,None,None,SBB_CHARACTER_DUMBLEDWARF,None,SBB_HERO_KRAMPUS,None,None,None,None,None,0.0,0.0,1.0
None,None,SBB_CHARACTER_NIGHTSTALKER,SBB_CHARACTER_BABYROOT,SBB_CHARACTER_TROJANDONKEY,SBB_CHARACTER_PRINCESSPEEP,None,SBB_HERO_SIRPIPS-A-LOT,SBB_TREASURE_HERMES'BOOTS,SBB_TREASURE_RINGOFREVENGE,None,None,None,None,SBB_CHARACTER_THETOOTHFAIRY,SBB_CHARACTER_SLEEPINGPRINCESS,None,SBB_CHARACTER_WEEWILLIEWINKIE,SBB_CHARACTER_BLACKCAT,SBB_CHARACTER_CINDER-ELLA,SBB_HERO_MERLIN,SBB_TREASURE_LOCKEDCHEST,SBB_TREASURE_HERMES'BOOTS,None,None,None,0.015,0.0,0.985
None,SBB_CHARACTER_SUMMONER,None,SBB_CHARACTER_NIGHTSTALKER,SBB_CHARACTER_NIAN,THESEATERROR,None,SBB_CHARACTER_ELDERTREANT,SBB_HERO_MRSCLAUS,SBB_TREASURE_RINGOFREGENERATION,None,None,None,None,None,SBB_CHARACTER_WATERWRAITH,SBB_CHARACTER_HELPFULGODMOTHER,SBB_CHARACTER_MONSTERBOOK,SBB_CHARACTER_CATBURGLAR,SBB_CHARACTER_LONELYPRINCE,SBB_CHARACTER_LUCKY,SBB_HERO_MRSCLAUS,None,None,None,None,None,1.0,0.0,0.0
None,SBB_CHARACTER_LADYOFTHELAKE,None,SBB_CHARACTER_MAGEMASTER,SBB_CHARACTER_MONSTAR,SBB_CHARACTER_JULIET,SBB_CHARACTER_ELDERTREANT,SBB_HERO_FATE,SBB_TREASURE_HEXINGWAND,SBB_TREASURE_BOUNTYBOARD,None,None,None,None,None,None,SBB_CHARACTER_WRETCHEDMUMMY,None,SBB_CHARACTER_CUPID,SBB_CHARACTER_LOBO,SBB_HERO_CHARON,SBB_TREASURE_MIDASHAND,None,None,None,None,0.0,0.165,0.835
None,SBB_CHARACTER_ELDERTREANT,None,None,SBB_CHARACTER_MEDUSA,None,None,SBB_HERO_MILITARYLEADER,SBB_TREASURE_SECRETSTASH,SBB_TREASURE_EASTEREGG,SBB_TREASURE_BOUNTIFULMINE,None,None,None,None,None,SBB_CHARACTER_MEDUSA,None,None,SBB_CHARACTER_WEEWILLIEWINKIE,SBB_HERO_PRINCESSBELLE,None,None,None,None,None,0.54,0.0,0.46
None,None,SBB_CHARACTER_KINGARTHUR,SBB_CHARACTER_JULIET,None,SBB_CHARACTER_QUESTINGPRINCESS,None,SBB_HERO_FATE,SBB_TREASURE_PIGGIEBANK,SBB_TREASURE_HERMES'BOOTS,None,None,None,None,SBB_CHARACTER_GOLDENGOOSE,SBB_CHARACTER_BLINDMOUSE,SBB_CHARACTER_FAIRYGODMOTHER,SBB_CHARACTER_THETOOTHFAIRY,SBB_CHARACTER_ROTTENAPPLETREE,SBB_CHARACTER_BABAYAGA,SBB_HERO_MRSCLAUS,SBB_TREASURE_RINGOFMETEORS,SBB_TREASURE_TELLTALEQUIVER,None,None,None,0.0,1.0,0.0
None,SBB_CHARACTER_WIZARD'SFAMILIAR,SBB_CHARACTER_CINDER-ELLA,SBB_CHARACTER_HUMPTYDUMPTY,SBB_CHARACTER_BADBILLYGRUFF,SBB_CHARACTER_MADMADAMMIM,SBB_CHARACTER_CINDER-ELLA,SBB_HERO_FATE,SBB_TREASURE_JACK'SJUMPINGBEANS,SBB_TREASURE_FOUNTAINOFYOUTH,None,None,None,None,SBB_CHARACTER_LONELYPRINCE,SBB_CHARACTER_BLACKCAT,SBB_CHARACTER_WEEWILLIEWINKIE,SBB_CHARACTER_HUMPTYDUMPTY,SBB_CHARACTER_HUMPTYDUMPTY,SBB_CHARACTER_WEEWILLIEWINKIE,SBB_HERO_MERLIN,SBB_TREASURE_RUNESTONES,SBB_TREASURE_QUESTINGPET,SBB_TREASURE_LOCKEDCHEST,None,None,0.0,0.76,0.24
None,SBB_CHARACTER_BIGBOSS,None,SBB_CHARACTER_GOLDENGOOSE,SBB_CHARACTER_MADMADAMMIM,None,SBB_CHARACTER_KINGARTHUR,SBB_HERO_SIRPIPS-A-LOT,SBB_TREASURE_PIGGIEBANK,None,None,None,None,None,SBB_CHARACTER_WEEWILLIEWINKIE,SBB_CHARACTER_UNASSUMINGSHEEP,SBB_CHARACTER_HELPFULGODMOTHER,None,None,None,SBB_HERO_FATE,None,None,None,None,None,0.0,0.975,0.025
None,None,None,None,SBB_CHARACTER_HUNGRYHUNGRYHIPPOCAMPUS,None,SBB_CHARACTER_CUPID,SBB_HERO_GANDALF,SBB_TREASURE_REDUPLICATOR,SBB_TREASURE_EYESOFARES,SBB_TREASURE_LOCKEDCHEST,None,None,None,None,None,None,None,SBB_CHARACTER_WOMBATSINDISGUISE,None,SBB_HERO_KINGLION,None,None,None,None,None,1.0,0.0,0.0
None,SBB_CHARACTER_THETOOTHFAIRY,SBB_CHARACTER_GOLDENGOOSE,None,SBB_CHARACTER_COURTWIZARD,None,SBB_CHARACTER_WEEWILLIEWINKIE,SBB_HERO_MUERTE,SBB_TREASURE_CORRUPTEDHEARTWOOD,SBB_TREASURE_POWERGEM,SBB_TREASURE_BOUNTIFULMINE,None,None,None,SBB_CHARACTER_LUCKY,None,SBB_CHARACTER_MONSTERBOOK,None,SBB_CHARACTER_DWARVENARTIFICER,SBB_CHARACTER_FRIENDLYGHOST,SBB_HERO_DARKONE,SBB_TREASURE_REDUPLICATOR,SBB_TREASURE_SURGINGSTONE,None,None,None,0.0,0.33,0.67
None,SBB_CHARACTER_BURNINGTREE,None,None,None,None,SBB_CHARACTER_WEEWILLIEWINKIE,SBB_HERO_MERLIN,None,None,None,None,None,None,SBB_CHARACTER_FATDRAGON,SBB_CHARACTER_DUMBLEDWARF,None,None,SBB_CHARACTER_PRIZEDPIG,SBB_CHARACTER_BURNINGTREE,SBB_HERO_THECOLLECTOR,None,None,None,None,None,0.0,1.0,0.0
None,None,None,None,None,None,None,SBB_HERO_MILITARYLEADER,SBB_TREASURE_RINGOFREVENGE,SBB_TREASURE_CLOAKOFTHEASSASSIN,SBB_TREASURE_EXPLODINGMITTENS,None,None,None,SBB_CHARACTER_BLACKCAT,SBB_CHARACTER_BABYROOT,SBB_CHARACTER_MAGEMASTER,SBB_CHARACTER_GOODBOY,SBB_CHARACTER_HUNGRYHUNGRYHIPPOCAMPUS,SBB_CHARACTER_BADBILLYGRUFF,SBB_HERO_GEPETTO,SBB_TREASURE_STING,SBB_TREASURE_CORRUPTEDHEARTWOOD,None,None,None,0.0,0.0,1.0
None,None,None,None,SBB_CHARACTER_CATBURGLAR,SBB_CHARACTER_CATBURGLAR,SBB_CHARACTER_FRIENDLYTREE,SBB_HERO_DARKONE,SBB_TREASURE_RUNESTONES,None,None,None,None,None,None,SBB_CHARACTER_BLACKCAT,None,None,None,None,SBB_HERO_GANDALF,SBB_TREASURE_CROWNOFATLAS,SBB_TREASURE_CROWNOFATLAS,SBB_TREASURE_CROWNOFATLAS,None,None,0.0,1.0,0.0
None,SBB_CHARACTER_DUMBLEDWARF,None,None,SBB_CHARACTER_PRIZEDPIG,None,None,SBB_HERO_SIRPIPS-A-LOT,SBB_TREASURE_BOUNTIFULMINE,SBB_TREASURE_MONSTERMANUAL,SBB_TREASURE_RINGOFREGENERATION,None,None,None,SBB_CHARACTER_VULTURE,None,SBB_CHARACTER_THETOOTHFAIRY,SBB_CHARACTER_BIGBOSS,None,None,SBB_HERO_SIRPIPS-A-LOT,SBB_TREASURE_ELDERWAND,None,None,None,None,0.0,1.0,0.0
None,SBB_CHARACTER_BADBILLYGRUFF,SBB_CHARACTER_THETOOTHFAIRY,SBB_CHARACTER_DWARVENARTIFICER,SBB_CHARACTER_POLYWOGGLE,SBB_CHARACTER_BABYDRAGON,SBB_CHARACTER_CINDER-ELLA,SBB_HERO_FALLENANGEL,None,None,None,None,None,None,None,SBB_CHARACTER_CINDER-ELLA,None,None,None,None,SBB_HERO_FALLENANGEL,SBB_TREASURE_SHARPENINGSTONE,SBB_TREASURE_SHARPENINGSTONE,None,None,None,1.0,0.0,0.0
None,None,SBB_CHARACTER_MADMADAMMIM,None,None,SBB_CHARACTER_BIGBOSS,None,SBB_HERO_THECOLLECTOR,SBB_TREASURE_RUSTYDAGGERS,SBB_TREASURE_CORRUPTEDHEARTWOOD,None,None,None,None,None,SBB_CHARACTER_LONELYPRINCE,None,None,SBB_CHARACTER_THETOOTHFAIRY,None,SBB_HERO_DRACULA,None,None,None,None,None,1.0,0.0,0.0
None,SBB_CHARACTER_PUFFPUFF,SBB_CHARACTER_VENGEFULGODMOTHER,None,SBB_CHARACTER_MEDUSA,None,None,SBB_HERO_CHARON,SBB_TREASURE_BOUNTYBOARD,None,None,None,None,None,SBB_CHARACTER_HELPFULGODMOTHER,SBB_CHARACTER_TIM,SBB_CHARACTER_ANGRYDWARF,SBB_CHARACTER_MONSTAR,SBB_CHARACTER_UNASSUMINGSHEEP,SBB_CHARACTER_UNASSUMINGSHEEP,SBB_HERO_FATE,None,None,None,None,None,0.795,0.0,0.205
None,SBB_CHARACTER_ROMEO,None,SBB_CHARACTER_MONSTAR,None,None,None,SBB_HERO_THECOLLECTOR,SBB_TREASURE_MONSTERMANUAL,None,None,None,None,None,SBB_CHARACTER_PRIZEDPIG,None,SBB_CHARACTER_THETOOTHFAIRY,None,SBB_CHARACTER_BLINDMOUSE,SBB_CHARACTER_MONSTAR,SBB_HERO_DARKONE,None,None,None,None,None,0.0,1.0,0.0
None,SBB_CHARACTER_GRUMBLEGORE,None,None,SBB_CHARACTER_DWARFMINER,SBB_CHARACTER_ANGRYDWARF,SBB_CHARACTER_GOODANDEVILSISTERS,SBB_HERO_MUERTE,SBB_TREASURE_HEXINGWAND,SBB_TREASURE_SHARPENINGSTONE,SBB_TREASURE_MIDASHAND,None,None,None,SBB_CHARACTER_WRETCHEDMUMMY,SBB_CHARACTER_TROJANDONKEY,SBB_CHARACTER_DWARVENARTIFICER,SBB_CHARACTER_HELPFULGODMOTHER,SBB_CHARACTER_BABYBEAR,SBB_CHARACTER_ECHOWOODSHAMBLER,SBB_HERO_PRINCESSBELLE,None,None,None,None,None,1.0,0.0,0.0
None,SBB_CHARACTER_THEWHITESTAG,None,SBB_CHARACTER_MONSTAR,None,SBB_CHARACTER_GOODWITCHOFTHENORTH,SBB_CHARACTER_WATERWRAITH,SBB_HERO_GEPETTO,SBB_TREASURE_ANCIENTSARCOPHAGUS,None,None,None,None,None,SBB_CHARACTER_CINDER-ELLA,SBB_CHARACTER_TIM,None,None,None,None,SBB_HERO_CHARON,SBB_TREASURE_EYESOFARES,SBB_TREASURE_QUESTINGPET,None,None,None,1.0,0.0,0.0
None,SBB_CHARACTER_DWARVENARTIFICER,None,SBB_CHARACTER_COPYCAT,SBB_CHARACTER_FAIRYGODMOTHER,SBB_CHARACTER_LEAPFROG,SBB_CHARACTER_RIVERWISHMERMAID,SBB_HERO_GEPETTO,SBB_TREASURE_FOUNTAINOFYOUTH,SBB_TREASURE_SHEPHERD'SSLING,None,None,None,None,None,None,None,None,None,SBB_CHARACTER_ANGRYDWARF,SBB_HERO_MERLIN,SBB_TREASURE_SKYCASTLE,SBB_TREASURE_HELMOFCOMMAND,None,None,None,0.0,0.0,1.0
None,None,SBB_CHARACTER_GOODWITCHOFTHENORTH,SBB_CHARACTER_PRIZEDPIG,SBB_CHARACTER_MADMADAMMIM,SBB_CHARACTER_DUMBLEDWARF,SBB_CHARACTER_HELPFULGODMOTHER,SBB_HERO_GANDALF,SBB_TREASURE_RUSTYDAGGERS,SBB_TREASURE_CORRUPTEDHEARTWOOD,None,None,None,None,None,None,SBB_CHARACTER_THETOOTHFAIRY,None,None,None,SBB_HERO_CHARON,SBB_TREASURE_CORRUPTEDHEARTWOOD,SBB_TREASURE_SHARPENINGSTONE,None,None,None,1.0,0.0,0.0
None,SBB_CHARACTER_FRIENDLYTREE,None,None,None,None,None,SBB_HERO_FALLENANGEL,None,None,None,None,None,None,SBB_CHARACTER_LONELYPRINCE,None,SBB_CHARACTER_THETOOTHFAIRY,SBB_CHARACTER_BABYROOT,SBB_CHARACTER_CATBURGLAR,SBB_CHARACTER_BIGBOSS,SBB_HERO_THECOLLECTOR,SBB_TREASURE_QUESTINGPET,SBB_TREASURE_DEVILSCONTRACT,None,None,None,0.0,1.0,0.0
None,None,None,None,SBB_CHARACTER_FRIENDLYGHOST,SBB_CHARACTER_KINGARTHUR,None,SBB_HERO_KINGLION,None,None,None,None,None,None,SBB_CHARACTER_BABAYAGA,None,None,None,None,None,SBB_HERO_FALLENANGEL,SBB_TREASURE_RUNESTONES,SBB_TREASURE_WHIRLINGBLADES,None,None,None,0.905,0.0,0.095
None,None,None,SBB_CHARACTER_KINGARTHUR,None,SBB_CHARACTER_BABYDRAGON,SBB_CHARACTER_FRIENDLYGHOST,SBB_HERO_GEPETTO,SBB_TREASURE_TRAININGDUMMY,None,None,None,None,None,None,None,None,SBB_CHARACTER_DUMBLEDWARF,SBB_CHARACTER_QUESTINGPRINCESS,SBB_CHARACTER_FATDRAGON,SBB_HERO_GEPETTO,None,None,None,None,None,0.0,0.545,0.455
None,SBB_CHARACTER_SHADOWASSASSIN,SBB_CHARACTER_SHADOWASSASSIN,SBB_CHARACTER_DARKWOODCREEPER,SBB_CHARACTER_PRINCESSNIGHT,SBB_CHARACTER_PRIZEDPIG,SBB_CHARACTER_THETOOTHFAIRY,SBB_HERO_GEPETTO,SBB_TREASURE_SHARPENINGSTONE,SBB_TREASURE_RINGOFREGENERATION,SBB_TREASURE_DEVILSCONTRACT,None,None,None,SBB_CHARACTER_BLINDMOUSE,SBB_CHARACTER_WICKEDWITCHOFTHEWEST,SBB_CHARACTER_WEEWILLIEWINKIE,SBB_CHARACTER_HUMPTYDUMPTY,None,SBB_CHARACTER_PRINCESSPEEP,SBB_HERO_THECOLLECTOR,SBB_TREASURE_HERMES'BOOTS,SBB_TREASURE_TRAININGDUMMY,SBB_TREASURE_CURSEDTHRONE,None,None,0.0,0.0,1.0
None,None,SBB_CHARACTER_WEEWILLIEWINKIE,None,SBB_CHARACTER_SOLTAKANCIENT,None,SBB_CHARACTER_PUFFPUFF,SBB_HERO_GANDALF,SBB_TREASURE_LOCKEDCHEST,SBB_TREASURE_AMBROSIA,SBB_TREASURE_DWARVENFORGE,None,None,None,None,None,None,None,None,SBB_CHARACTER_HUMPTYDUMPTY,SBB_HERO_KRAMPUS,None,None,None,None,None,1.0,0.0,0.0
None,None,SBB_CHARACTER_BABYDRAGON,SBB_CHARACTER_MADMADAMMIM,SBB_CHARACTER_BABYDRAGON,SBB_CHARACTER_MADMADAMMIM,SBB_CHARACTER_THETOOTHFAIRY,SBB_HERO_KINGLION,None,None,None,None,None,None,SBB_CHARACTER_BLACKCAT,None,None,SBB_CHARACTER_TROJANDONKEY,None,None,SBB_HERO_THECOLLECTOR,SBB_TREASURE_SHEPHERD'SSLING,None,None,None,None,0.0,1.0,0.0
None,None,None,None,None,None,SBB_CHARACTER_BABYROOT,SBB_HERO_MERLIN,None,None,None,None,None,None,SBB_CHARACTER_TIM,SBB_CHARACTER_LABYRINTHMINOTAUR,SBB_CHARACTER_DWARVENARTIFICER,SBB_CHARACTER_GOODWITCHOFTHENORTH,SBB_CHARACTER_DWARVENARTIFICER,None,SBB_HERO_GEPETTO,SBB_TREASURE_RINGOFREGENERATION,SBB_TREASURE_TRAININGDUMMY,SBB_TREASURE_CLOAKOFTHEASSASSIN,None,None,0.0,1.0,0.0
None,SBB_CHARACTER_COPYCAT,SBB_CHARACTER_FRIENDLYTREE,None,SBB_CHARACTER_WIZARD'SFAMILIAR,SBB_CHARACTER_LOBO,SBB_CHARACTER_HERCULES,SBB_HERO_DARKONE,SBB_TREASURE_MONKEY'SPAW,None,None,None,None,None,SBB_CHARACTER_BIGBOSS,None,None,SBB_CHARACTER_GOODBOY,None,None,SBB_HERO_DARKONE,None,None,None,None,None,1.0,0.0,0.0
None,SBB_CHARACTER_FAIRYGODMOTHER,SBB_CHARACTER_WATERWRAITH,SBB_CHARACTER_POLYWOGGLE,SBB_CHARACTER_QUESTINGPRINCESS,SBB_CHARACTER_HUMPTYDUMPTY,SBB_CHARACTER_WIZARD'SFAMILIAR,SBB_HERO_FALLENANGEL,SBB_TREASURE_FOUNTAINOFYOUTH,SBB_TREASURE_EYESOFARES,SBB_TREASURE_SURGINGSTONE,None,None,None,SBB_CHARACTER_JULIET,SBB_CHARACTER_TROJANDONKEY,SBB_CHARACTER_THEWHITESTAG,None,SBB_CHARACTER_TROJANDONKEY,SBB_CHARACTER_WATERWRAITH,SBB_HERO_PRINCESSBELLE,SBB_TREASURE_FANCYPANTS,SBB_TREASURE_SECRETSTASH,None,None,None,0.0,0.0,1.0
None,None,SBB_CHARACTER_RIVERWISHMERMAID,None,SBB_CHARACTER_LONELYPRINCE,SBB_CHARACTER_WRETCHEDMUMMY,SBB_CHARACTER_MADMADAMMIM,SBB_HERO_MRSCLAUS,SBB_TREASURE_GLOVESOFTHIEVING,SBB_TREASURE_TRAININGDUMMY,SBB_TREASURE_POWERGEM,None,None,None,None,SBB_CHARACTER_FATDRAGON,None,SBB_CHARACTER_NIGHTSTALKER,SBB_CHARACTER_POLYWOGGLE,None,SBB_HERO_MILITARYLEADER,SBB_TREASURE_TELLTALEQUIVER,SBB_TREASURE_SUPERRUNESTONES,None,None,None,0.0,0.0,1.0
None,SBB_CHARACTER_FOXTAILARCHER,None,None,SBB_CHARACTER_POLYWOGGLE,None,SBB_CHARACTER_LABYRINTHMINOTAUR,SBB_HERO_THECOLLECTOR,SBB_TREASURE_DEVILSCONTRACT,SBB_TREASURE_CURSEDTHRONE,None,None,None,None,None,SBB_CHARACTER_LONELYPRINCE,None,SBB_CHARACTER_CATBURGLAR,SBB_CHARACTER_BLACKCAT,None,SBB_HERO_GEPETTO,None,None,None,None,None,0.0,0.0,1.0
None,None,None,None,None,SBB_CHARACTER_WRETCHEDMUMMY,SBB_CHARACTER_THEWHITESTAG,SBB_HERO_CHARON,SBB_TREASURE_CLOAKOFTHEASSASSIN,None,None,None,None,None,SBB_CHARACTER_BABYDRAGON,None,None,SBB_CHARACTER_QUESTINGPRINCESS,None,None,SBB_HERO_MILITARYLEADER,None,None,None,None,None,0.745,0.0,0.255
None,None,SBB_CHARACTER_THEGREATANDPOWERFUL,None,SBB_CHARACTER_VENGEFULGODMOTHER,SBB_CHARACTER_VENGEFULGODMOTHER,SBB_CHARACTER_THECHUPACABRA,SBB_HERO_GANDALF,SBB_TREASURE_QUESTINGPET,None,None,None,None,None,None,SBB_CHARACTER_BLACKCAT,SBB_CHARACTER_ANGRYDWARF,None,None,None,SBB_HERO_GEPETTO,SBB_TREASURE_CORRUPTEDHEARTWOOD,None,None,None,None,0.0,0.0,1.0
None,SBB_CHARACTER_COPYCAT,SBB_CHARACTER_MEDUSA,SBB_CHARACTER_THECHUPACABRA,None,SBB_CHARACTER_BIGBOSS,SBB_CHARACTER_THREEBIGPIGS,SBB_HERO_PRINCESSBELLE,SBB_TREASURE_SKYCASTLE,None,None,None,None,None,SBB_CHARACTER_CINDER-ELLA,SBB_CHARACTER_TIM,SBB_CHARACTER_BIGBOSS,None,SBB_CHARACTER_NIGHTSTALKER,SBB_CHARACTER_THEWHITESTAG,SBB_HERO_DARKONE,None,None,None,None,None,0.225,0.0,0.775
None,None,None,None,None,SBB_CHARACTER_UNASSUMINGSHEEP,None,SBB_HERO_SIRPIPS-A-LOT,SBB_TREASURE_MIDASHAND,SBB_TREASURE_SPINNINGWHEEL,None,None,None,None,None,None,SBB_CHARACTER_LABYRINTHMINOTAUR,SBB_CHARACTER_WICKEDWITCHOFTHEWEST,SBB_CHARACTER_AIMY,SBB_CHARACTER_UNASSUMINGSHEEP,SBB_HERO_MERLIN,SBB_TREASURE_ANCIENTSARCOPHAGUS,SBB_TREASURE_RINGOFREGENERATION,SBB_TREASURE_SPINNINGWHEEL,None,None,0.0,1.0,0.0
None,None,None,None,None,None,SBB_CHARACTER_PRINCESSNIGHT,SBB_HERO_PRINCESSBELLE,SBB_TREASURE_RUNESTONES,SBB_TREASURE_HELMOFCOMMAND,SBB_TREASURE_POWERSTONE,None,None,None,None,SBB_CHARACTER_PUFFPUFF,None,None,None,None,SBB_HERO_GANDALF,None,None,None,None,None,0.0,1.0,0.0
None,None,SBB_CHARACTER_POLYWOGGLE,SBB_CHARACTER_LADYOFTHELAKE,None,None,SBB_CHARACTER_BABYBEAR,SBB_HERO_DRACULA,SBB_TREASURE_REDUPLICATOR,SBB_TREASURE_HEXINGWAND,SBB_TREASURE_STING,None,None,None,SBB_CHARACTER_JULIET,SBB_CHARACTER_TROJANDONKEY,SBB_CHARACTER_MADMADAMMIM,SBB_CHARACTER_DWARVENARTIFICER,SBB_CHARACTER_LIGHTNINGDRAGON,SBB_CHARACTER_LONELYPRINCE,SBB_HERO_DRACULA,SBB_TREASURE_FANCYPANTS,SBB_TREASURE_BADMOON,None,None,None,0.0,0.0,1.0
None,SBB_CHARACTER_CATBURGLAR,None,None,None,None,None,SBB_HERO_THECOLLECTOR,None,None,None,None,None,None,None,None,None,SBB_CHARACTER_GOODANDEVILSISTERS,SBB_CHARACTER_LABYRINTHMINOTAUR,SBB_CHARACTER_ROMEO,SBB_HERO_KRAMPUS,SBB_TREASURE_BOOKOFHEROES,SBB_TREASURE_POWERGEM,None,None,None,0.0,1.0,0.0
None,SPK_CHARACTER_PRINCESSPEA,SBB_CHARACTER_BABAYAGA,SBB_CHARACTER_DUMBLEDWARF,SBB_CHARACTER_GOODWITCHOFTHENORTH,SBB_CHARACTER_DARKWOODCREEPER,SBB_CHARACTER_UNASSUMINGSHEEP,SBB_HERO_MUERTE,None,None,None,None,None,None,SBB_CHARACTER_VULTURE,SBB_CHARACTER_LEAPFROG,SBB_CHARACTER_TROJANDONKEY,SBB_CHARACTER_HERCULES,None,SBB_CHARACTER_MONSTERLORD,SBB_HERO_DRACULA,SBB_TREASURE_MERLIN'SHAT,SBB_TREASURE_RINGOFMETEORS,SBB_TREASURE_HELMOFTHEUGLYGOSLING,None,None,0.0,0.02,0.98
